label,question,label_position
min_payment,what is the lowest amount i must pay on my verizon bill,110
min_payment,could you tell me the minimum payment on my mortgage,110
min_payment,please tell me the minimum i can pay on my water bill,110
min_payment,what is my bill's minimum payment,110
min_payment,what is my amex minimum payment,110
mpg,i would like to know the mpg for this car,44
mpg,what mpg does this car get on the expressway,44
mpg,mpg of this car,44
mpg,what is the gas mileage on a 2012 ford fusion,44
mpg,how many miles per gallon do i get,44
mpg,how well is the gas mileage while i'm in the city,44
mpg,calculate car mpg,44
mpg,what is the mpg for this car in city,44
mpg,how many miles per gallon does this car get on the highway,44
mpg,how's the fuel efficiency for city driving for this car,44
mpg,tell me about this car's highway mpg,44
mpg,whats the cars fuel mileage like,44
mpg,what is the amount of miles per gallon this car gets on the highway,44
mpg,how many miles per gallon does this car get in the city,44
mpg,what's the non-city mpg for this car,44
mpg,what's my current mpg,44
mpg,what is the cars mpg on the highway,44
mpg,how much mpg does this car get on the highway,44
mpg,what is my average mpg in this car,44
mpg,what’s my gas mileage,44
mpg,what is my car's gas mileage,44
mpg,what's this car get for highway driving,44
mpg,can you give me the car's mpg for the city,44
mpg,what's my car's gas mileage,44
mpg,"what is my car's mpg, please",44
new_card,can i apply for a paypal master card,41
new_card,i want to find a new credit card to sign up for,41
new_card,i would like to apply for a master card,41
new_card,how do i go about applying for a macy's credit card,41
new_card,is it possible to get a new credit card,41
new_card,who has the best credit card offering for a college student,41
new_card,direct me to the application for a new credit card,41
new_card,what if you want to obtain a new credit card,41
new_card,how to apply for platinum card,41
new_card,can you help me sign up for a new credit card,41
new_card,how can i get a visa card,41
new_card,can i get a new card,41
new_card,i intend to apply for an american express card,41
new_card,can i please get a new card,41
new_card,how do i apply for a barclay's card,41
new_card,i would like to apply for a discover card,41
new_card,please help me apply for a silver card,41
new_card,can you help me find out how to get a new credit card,41
new_card,i want to apply for a discover card,41
new_card,show me the application for a visa card,41
new_card,i would love to get a new credit card,41
new_card,i am interested in applying for a visa card,41
new_card,i need to apply for a new credit card,41
new_card,please show me how to apply for a visa card,41
new_card,please tell me how to get a new credit card,41
next_holiday,please tell me when is the next holiday here,88
next_holiday,i need to know when the next holiday will be,88
next_holiday,check when the next day is i can go fishing will be,88
next_holiday,is there a holiday this month,88
next_holiday,"what day is our next free day, please",88
next_holiday,what day is the next holiday,88
next_holiday,when does this place let us have a holiday next,88
next_holiday,how long before the next day off is here,88
next_holiday,to what extent until the following day away from work,88
next_holiday,how many days until the next holiday arrives,88
next_holiday,when will my next vacation day be,88
next_holiday,tell me when the next holiday arrives,88
next_holiday,how much longer until my next day off,88
next_holiday,i need to know when i will next have the day off,88
next_holiday,i need to know when my next day off is,88
next_holiday,when will we next get to stay home from work,88
next_holiday,to what extent until the following free day,88
next_holiday,when do i finally get a day off,88
next_holiday,show me my next day off,88
next_holiday,how many days until i am off,88
next_holiday,on what day is our next day off,88
next_holiday,tell me when my next day off is,88
next_holiday,when is the next scheduled day off,88
next_holiday,"what day is our next free day on the calendar, please",88
next_holiday,when is the next day we have off,88
next_song,needing you to play the next song,33
next_song,"go to next song, please",33
next_song,can we stop this song and play the next one,33
next_song,i need for you to skip this song,33
next_song,skip this song,33
next_song,i want you to skip past this song to the next track,33
next_song,play one song forward,33
next_song,switch to the next song on this playlist please,33
next_song,listen to next song on playlist,33
next_song,can you fast forward to the next song,33
next_song,could you hit next,33
next_song,go passed the song now,33
next_song,take me to the next song on this playlist,33
next_song,please skip this song and play the next one,33
next_song,forget this song and go to the next,33
next_song,skip and next,33
next_song,go to the next tune,33
next_song,"could you skip to the next song on this playlist, please",33
next_song,play the next song,33
next_song,please put on the next number on this playlist,33
next_song,can we move onto the next song,33
next_song,jump to the next song on this playlist,33
next_song,go to next song,33
next_song,can you skip this song,33
next_song,go to the next song and play it,33
no,invalid,53
no,no that's wrong,53
no,"incorrect, it is certainly a false statement",53
no,i meant no,53
no,i must say no,53
no,ill pass,53
no,"no, don't do that",53
no,that is false,53
no,negative for sure,53
no,the answer is false,53
no,false,53
no,no that is not right,53
no,that is overwhelmingly false,53
no,"nope, that's false",53
no,that isn't the right answer,53
no,that's a negative,53
no,no thank you,53
no,that’s not correct,53
no,that's not what i want!,53
no,not true,53
no,that's incorrect,53
no,that is not right,53
no,i say no to that question,53
no,i think not,53
no,that is incorrect,53
nutrition_info,is chocolate healthy,55
nutrition_info,can you give the nutritional information for the pasta,55
nutrition_info,can you tell me the nutrition info for pork sausage,55
nutrition_info,what is the nutritional info for kraft mac 'n' cheese,55
nutrition_info,what's the nutritional info for lasagna,55
nutrition_info,how healthy is shepard's pie,55
nutrition_info,nutrition information of mashed potatoes,55
nutrition_info,do you have nutrition facts for cheerios,55
nutrition_info,how many nutrients are there in a bowl of cereal,55
nutrition_info,can you give me information about the nutrition facts for celery,55
nutrition_info,what are the nutrition facts for apple sauce,55
nutrition_info,tell me the nutrition for grapes,55
nutrition_info,what's the nutrient info for a donut,55
nutrition_info,tell me the nutritional information for chicken nuggets,55
nutrition_info,let me see the nutrition content of the chicken tacos,55
nutrition_info,what's the nutritional info for a cheeseburger,55
nutrition_info,what are the nutrition facts of grilled chicken,55
nutrition_info,does the box have nutrition facts for cheerios on it,55
nutrition_info,i want to know if pizza is healthy,55
nutrition_info,can you read to me the nutritional info for macaroni and cheese,55
nutrition_info,tell me nutritional info for lettuce,55
nutrition_info,i want to see the nutritional content of the hamburger,55
nutrition_info,"i'd like to know the nutritional content of eggs, please",55
nutrition_info,how healthy are french fries,55
nutrition_info,how healthy is tacos,55
oil_change_how,what steps do i need to follow to change the oil in my car,23
oil_change_how,how do i go about changing the oil in my car,23
oil_change_how,how do i change my oil and choose the right oil,23
oil_change_how,where can i find a page showing my how to change my oil,23
oil_change_how,find instructions for how to change the oil in a 2015 passat,23
oil_change_how,procedure to change oil in car,23
oil_change_how,i intend to learn how to change oil in my car,23
oil_change_how,can you show me how to change the oil in my car,23
oil_change_how,"tell me how to change my car's oil, and what type of oil i should buy",23
oil_change_how,how will i change my car's oil,23
oil_change_how,can you teach me how to change my oil,23
oil_change_how,"i want to change my oil if you can tell me what to do, and what kind do i get",23
oil_change_how,what is needed to change my oil,23
oil_change_how,how do i change the oil for my car,23
oil_change_how,what are the steps to change the oil in my car,23
oil_change_how,give me instructions on how to change my oil,23
oil_change_how,i need instructions on how to change my car's oil and what type i should buy,23
oil_change_how,give me instructions to change my oil,23
oil_change_how,what is the way i can change my oil,23
oil_change_how,can you tell me the steps to change the oil in my car,23
oil_change_how,what oil should i use for an oil change and how do i do it,23
oil_change_how,how do i change my oil and what kind do i need,23
oil_change_how,do you know how to change car oil,23
oil_change_how,give me instructions for changing the oil in a 2015 passat,23
oil_change_how,diy oil change and oil type,23
oil_change_when,when should change oil tell me please,45
oil_change_when,in how many miles do i need to schedule my oil change,45
oil_change_when,when should i change the oil in my car,45
oil_change_when,am i ready for an oil change soon,45
oil_change_when,at how many miles am i required to get my oil changed,45
oil_change_when,when is it time to change your oil,45
oil_change_when,oil changes are typical done how often,45
oil_change_when,when do people typically change their oil,45
oil_change_when,when is my next oil change due,45
oil_change_when,at what time should i get my oil changed next,45
oil_change_when,figure out when my car will next need an oil change,45
oil_change_when,when is the best time for my next oil change,45
oil_change_when,what is the next date that i should change my oil at,45
oil_change_when,what duration of time should i wait before i change my oil,45
oil_change_when,when is my car due for an oil change and lube,45
oil_change_when,i must know when should i get my oil changed next,45
oil_change_when,do i need to have my oil changed after 3000 miles,45
oil_change_when,how long does oil last in a car,45
oil_change_when,when is my next oil change,45
oil_change_when,at what point should the oil be changed again,45
oil_change_when,when is the next time i should change my oil,45
oil_change_when,can you check when i'm next due for an oil change,45
oil_change_when,when do i need to get an oil change,45
oil_change_when,when should my oil get changed,45
oil_change_when,when should i get my car's oil changed next,45
order,everything needs ordered off my list,146
order,i'm out of soap so will you order me some more,146
order,i need you to order all the things on my shopping list,146
order,order dog food from walmart,146
order,i want my entire shopping list ordered,146
order,order more bread please,146
order,i need you to buy a mouse for me,146
order,i'm out of paper plates so will you order me some more,146
order,i want all the things on the shopping list,146
order,i need you to buy a laptop,146
order,place an order for my entire shopping list,146
order,"order more cat food, i'm out",146
order,i'd like to have everything on the shopping list,146
order,please order me a 7lb bag of world's best cat litter from targetcom,146
order,i'm out of toothpaste so will you order me some more,146
order,i would like everything on my shopping list ordered,146
order,purchase me dog food,146
order,can you have some new oakley's shipped to me,146
order,i'm ready to put in the order for everything on my shopping list,146
order,please order everything you see on my shopping list,146
order,place my order alexa,146
order,i'm making a purchase and need the help of ai,146
order,get everything on my shopping list,146
order,i want to buy something,146
order,can you order me some nacho chips,146
order_checks,can i order checks online for my checking account,148
order_checks,does my great western bank account allow me to order more checkbooks,148
order_checks,i wanna get some new checks cause i ran out of them,148
order_checks,i ran out of checks and need more ordered,148
order_checks,i don't have any checks left; please order some,148
order_checks,i need more checks because i am out,148
order_checks,i do need to get some more checkbooks mailed to me,148
order_checks,will i be able to order for more checkbooks for my chase bank account,148
order_checks,i need to order more checks for my usbank account,148
order_checks,please order me some new checks,148
order_checks,i'd like more checkbooks mailed to me,148
order_checks,how do you order new checks,148
order_checks,how do i place an order for more checks for my bank of america account,148
order_checks,is it possible to get more checkbooks for my navy fed account,148
order_checks,i need to order more checkbooks for my capital one account,148
order_checks,i feel i would like to get some more checkbooks mailed to me,148
order_checks,"order new checks, please",148
order_checks,"ai, where do i go to order checks for my usbank account",148
order_checks,i need more checkbooks delivered to me by mail,148
order_checks,i would like to order additional checkbooks to me mailed to my home address,148
order_checks,could i get some more checkbooks sent to me,148
order_checks,"i have no more checks, how can i order more",148
order_checks,i need to order more checks for my savings account,148
order_checks,i need new checks,148
order_checks,for checkbooks can i order them for my chase account,148
order_status,i ordered new sheets online when will they arrive,94
order_status,what is the status of my recent order,94
order_status,can you update me on my last amazon orders,94
order_status,did my order get delivered,94
order_status,can you check if my order has been delivered,94
order_status,was my order delivered,94
order_status,has my ordered arrived,94
order_status,"track package, please",94
order_status,"could you check if my order has been delivered, please",94
order_status,show me where my order is,94
order_status,can you help with delivery tracking,94
order_status,could you please track my package,94
order_status,can you check to see if my order has been delivered,94
order_status,what's the status of the order i placed online last week with target,94
order_status,can you please check on the status of my online order,94
order_status,i submitted my order is there any updates on it yet,94
order_status,has the order that i placed arrived,94
order_status,get the tracking on my package,94
order_status,can you help me find my package,94
order_status,can you tell where my package is,94
order_status,tell me all updates about my order's status,94
order_status,check on the status of my order,94
order_status,check to see the status of my recent online order,94
order_status,are you able to figure out where my package is,94
order_status,track my order,94
pay_bill,pay my water bill from my chase account please,37
pay_bill,i want to pay my gas bill,37
pay_bill,will you aid me in paying my insurance premium,37
pay_bill,i want to pay a bill,37
pay_bill,use my capital one account to pay for my gas bill,37
pay_bill,can you assist with my utility bill payment,37
pay_bill,i would like to pay my cell phone bill,37
pay_bill,what's the best way to pay my bill,37
pay_bill,i must pay my cable bill from my checking account,37
pay_bill,i got to pay my cable bill,37
pay_bill,pay my electric bill for me,37
pay_bill,pay my electric bill from my park bank account,37
pay_bill,i wanna pay my cable bill from my checking account,37
pay_bill,pay my cell bill from my deposit account,37
pay_bill,i want to pay my electric bill,37
pay_bill,i'd like to pay my coned bill,37
pay_bill,i must pay my cable bill,37
pay_bill,i need to make a bill payment,37
pay_bill,can you help me pay my phone bill,37
pay_bill,i need help paying my phone bill,37
pay_bill,i need to put in a payment towards my phone bill,37
pay_bill,make a payment on the electric bill,37
pay_bill,pay my mortgage from my checkings accounts,37
pay_bill,pay my electric bill from my amex account,37
pay_bill,i need some assistance paying my utilities bill,37
payday,what date is the next payday,12
payday,when is the next day i get paid,12
payday,when will my next paycheck be,12
payday,how many days until i get my payment,12
payday,what date did i receive my last paycheck,12
payday,when's the next time i get paid,12
payday,when will i recieve my next paycheck,12
payday,i wanna know when i was paid last,12
payday,when was the last date that i was paid,12
payday,when is my paycheck coming,12
payday,when's my next pay day,12
payday,which date is my next paycheck due,12
payday,when was i last paid,12
payday,next payday please,12
payday,when will i get paid next,12
payday,how many days until my next payday,12
payday,what time is my next paycheck coming,12
payday,tell me on what day did i get paid last,12
payday,when will i recieve another paycheck,12
payday,please give me the expected arrival date for my next paycheck,12
payday,can you tell me the date of my last check,12
payday,when should i expect my next paycheck,12
payday,i need to know the date my next paycheck will be here,12
payday,when was my last payday,12
payday,when did i last collect my salary,12
pin_change,i need a new pin on my chase account,95
pin_change,how do i update my pin number for my account,95
pin_change,switch my amex pin to 1234,95
pin_change,i can't remember my pin for my first national debit account,95
pin_change,please change my checking account pin to 1234,95
pin_change,"i forgot my pin number for my credit union bank account, can you help",95
pin_change,i really need to change my pin number for my account,95
pin_change,can you change my 1st national account pin to 4892,95
pin_change,tell me how to change my pin number,95
pin_change,change my pin to 1234 on account ending with digits 4994,95
pin_change,can you make 1234 the pin for my savings account,95
pin_change,i really cannot remember what my pin is for my bank of america checking account,95
pin_change,change pin to 1234 on account banner,95
pin_change,so it turns out i can't remember what my pin is for my bank of america checking account,95
pin_change,i would like to change the pin on my savings account,95
pin_change,i need to change my pin number for my account,95
pin_change,can i change my pin number,95
pin_change,please tell me my pin number for my synovus account,95
pin_change,i must change my pin number for my account,95
pin_change,i'm afraid i've forgotten the pin for my 401k account,95
pin_change,i'm having trouble remembering the pin number to my card,95
pin_change,i would like to change the pin on my checking account,95
pin_change,tell me how i can get a new pin number,95
pin_change,i need to set up a new pin number for my college fund account,95
pin_change,i would like to change the name on my credit card account,95
play_music,do you have any of the beatles music,131
play_music,i want to hear my vaporwave playlist,131
play_music,please play come as you are by nirvana,131
play_music,"can you play the song amazing grace and it goes like this, amazing grace how sweet the sound",131
play_music,put on my jam session playlist please,131
play_music,let me hear the song sympathy for the devil,131
play_music,would you play my maroon 5 playlist,131
play_music,play songs by the beatles,131
play_music,play the song called tiny dancer,131
play_music,play that song called bring the noise,131
play_music,"will you play the song that goes like, ""starships were meant to fly",131
play_music,please play the song that goes like hey jude don't make it bad,131
play_music,i want to hear pop music,131
play_music,play heart shaped box,131
play_music,play my post-rock playlist,131
play_music,i want to play my maroon 5 playlist,131
play_music,can you play your guitar right now,131
play_music,i need to hear my shower playlist,131
play_music,play help! by the beatles,131
play_music,can you play music,131
play_music,play the song called wreckless love,131
play_music,resume my death metal playlist,131
play_music,can u play the song that sound like bells going off,131
play_music,can i hear my smooth jazz playlist,131
play_music,let me hear my slow songs,131
plug_type,what sort of electrical plug do they use in mainland europe,85
plug_type,tell me the plug type that is used in scotland,85
plug_type,what kind of plug does the country use,85
plug_type,in australia what outlet type do they use,85
plug_type,do visitors to japan need to use a socket converter,85
plug_type,what kind of sockets do the us use,85
plug_type,what kind of plug does my hair dryer use in south korea,85
plug_type,should i purchase a new plug converter when in france,85
plug_type,does england require socket converters,85
plug_type,what kind of hertz outlets do they use in z,85
plug_type,what kind of plug is used in england,85
plug_type,do i need a socket converter if i'm going to be in russia,85
plug_type,are socket converters necessary in england,85
plug_type,do i need a socket converter if i'm going to be in uruguay,85
plug_type,should i bring a converter to barcelona,85
plug_type,are socket converters needed in lisbon,85
plug_type,would i need to buy a plug converter when in rome,85
plug_type,when in europe would i be able to use a regular plug,85
plug_type,"when i go to mexico, what kind of plugs do i need",85
plug_type,can you tell me what kind of outlet plug there is over there,85
plug_type,how do i plug stuff in in france,85
plug_type,will my plugs work in barcelona,85
plug_type,"in chile, what kind of plugs are used",85
plug_type,do you need a special outlet converter in sweden,85
plug_type,will i require a plug converter when i visit kenya,85
pto_balance,what number of vacation days do i have at my disposal,115
pto_balance,i have how many vacation days saved up,115
pto_balance,do i have enough vacation to take a european trip,115
pto_balance,what number of pto days do i have left,115
pto_balance,"how many vacation days do i have remaining, please",115
pto_balance,how many vacation days have i saved up,115
pto_balance,how much pto have i accrued,115
pto_balance,i need to know how many vacation days i have,115
pto_balance,could you tell me how many vacation days i have left,115
pto_balance,can you tell me the number of pto days i have left,115
pto_balance,how many days of vacation do i have left,115
pto_balance,how much time do i have for vacation saved,115
pto_balance,do you know ho many vacation days i currently have,115
pto_balance,how many saved days of vacation time do i have,115
pto_balance,i have how many vacation days left this year,115
pto_balance,what pto time to i have remaining,115
pto_balance,how much vacation time have i accrued,115
pto_balance,do i have any remaining pto days,115
pto_balance,do i still have vacation days,115
pto_balance,how many holiday days do i have left to use,115
pto_balance,"give me vacation days remaining, please",115
pto_balance,i've saved what number of days of vacation,115
pto_balance,how many day of my vacation are left for the year,115
pto_balance,how many vacation days do i have left,115
pto_balance,what is the number of pto days i have left,115
pto_request,tell me whether i can put a pto request in for may 10 to may 15,8
pto_request,would it be possible to make a pto request for january 15th and 16th,8
pto_request,i would like to know how to make a vacation request,8
pto_request,can i put in a pto request for may 1 to may 5,8
pto_request,for march 1 to 2 make a pto request for me,8
pto_request,please request pto for march 2 and 3,8
pto_request,i want to put in a request for pto from may 5 to may 12,8
pto_request,i want to put in a pto request for march 1-8,8
pto_request,could you submit a pto request for me from dates oct thirty to nov second,8
pto_request,i'd like to take a vacation day from 2/24 to 2/25,8
pto_request,can i put in a pto request for december 25th to january 1st,8
pto_request,i'd like to make a vacation request,8
pto_request,make a pto request from april 2 to april 4,8
pto_request,how do i book a vacation,8
pto_request,please put in a pto request for june 5th and 6th,8
pto_request,i would like to take a paid time off for february 7 and 8,8
pto_request,"could you submit a pto request for me for dates april 21 to 30, please",8
pto_request,would i be able to put in a pto request for march 21-26,8
pto_request,what do i need to do to request vacation time off,8
pto_request,i need to put in a pto request from the 8th to the 17th of january,8
pto_request,how does one go about putting in a vacation request,8
pto_request,submit a request for pto for the dates may 5th to the 12th,8
pto_request,how do i put in for vacation,8
pto_request,i want to schedule a pto request on march 1-2,8
pto_request,how is a vacation request made,8
pto_request_status,i would really like to know if i can go on vacation,39
pto_request_status,can you share the status of my day off request,39
pto_request_status,what about my vacation request,39
pto_request_status,what's the status on my vacation approval,39
pto_request_status,am i approved for vacation yet,39
pto_request_status,will i be permitted to take my vacation,39
pto_request_status,will i be allowed to take vacation,39
pto_request_status,has my time off request been approved yet,39
pto_request_status,has anyone approved my day off request,39
pto_request_status,whats going on with my day off request,39
pto_request_status,any update on my vacation,39
pto_request_status,i want to know if my vacation request has been approved,39
pto_request_status,did you hear back about my day off request,39
pto_request_status,has my vacation request been approved,39
pto_request_status,was my day off request approved,39
pto_request_status,what's my vacation status,39
pto_request_status,has my day off request been looked at yet,39
pto_request_status,do you know if my vacation was approved yet or not,39
pto_request_status,i'm i okayed for vacation time,39
pto_request_status,how is my vacation request looking,39
pto_request_status,do you know if vacation got approved,39
pto_request_status,has my day off request been approved or denied yet,39
pto_request_status,has my supervisor approved my vacation,39
pto_request_status,did they approve my day off request,39
pto_request_status,was there any progress on my vacation request,39
pto_used,how much vacation days have i used,61
pto_used,how many days was i sick or on vacation,61
pto_used,what's the total vacation days i've gone through,61
pto_used,what is the amount of vacation day i have used,61
pto_used,can you check how much pto i have already used,61
pto_used,how many days off have i used,61
pto_used,"up to this point, how much of my pto have i used",61
pto_used,tell me the number of days off i took this year,61
pto_used,what kind of pto do i have left,61
pto_used,how much pto do i have used up,61
pto_used,how much of my pto is left,61
pto_used,look up the amount of pto i have already used,61
pto_used,how many days of pto have i used,61
pto_used,please find out how many days off i have used by this point,61
pto_used,which days did i take vacation,61
pto_used,how many of my vacation days have i depleted,61
pto_used,tell me how many vacation days i've used,61
pto_used,whats my count of vacation days used thus far,61
pto_used,find out how much of my pto is already used,61
pto_used,what's the number of day's i've taken off,61
pto_used,tell me how many days i took off,61
pto_used,how many days have i taken off so far,61
pto_used,how many vacation days have i consumed,61
pto_used,tell me the exact amount of pto i have used,61
pto_used,how many days off have i taken so far this year,61
recipe,give me a good recipe for chicken parmesan,144
recipe,what do i need to do to make blackberry pie,144
recipe,i need a recipe on how to make beef stew,144
recipe,find a recipe for hamburgers,144
recipe,can you find a recipe on how to make chow mein,144
recipe,i would like to learn to make cookies,144
recipe,can you find me a recipe for pie,144
recipe,how do you create pork chili,144
recipe,please show me a recipe for chili,144
recipe,tell me how to make beef wellington,144
recipe,find me a recipe for chili,144
recipe,i am looking for a vegan friendly italian pasta recipe,144
recipe,find me a recipe for teriyaki chicken,144
recipe,i need a quick recipe for spiral ham,144
recipe,blackberry pie instructions,144
recipe,can you search for the best new york style cheesecake recipes please,144
recipe,i need you to find me a recipe for fried shrimp,144
recipe,what's the process of making a burrito,144
recipe,what steps are involved in making lasagna,144
recipe,what is needed you to cook apple pie,144
recipe,how do i go about cooking a 10lb turkey,144
recipe,do you have a cookbook that could teach me to make sushi,144
recipe,how do i make lassagna,144
recipe,tell me how to make chow mein,144
recipe,how do you prepare omelet,144
redeem_rewards,i would like to find out how to cash out cred card points,130
redeem_rewards,can i use my credit card points for gas,130
redeem_rewards,i check my credit card company to see if my points are good to go,130
redeem_rewards,please redeem my credit card points,130
redeem_rewards,i would like to use my credit card points,130
redeem_rewards,cash in my credit card rewards,130
redeem_rewards,at what point balance can i redeem my points,130
redeem_rewards,how do i cash in my reward for chase,130
redeem_rewards,i want to utilize my credit card points,130
redeem_rewards,how do i cash the reward for first bankcard,130
redeem_rewards,what are the steps to get my rewards for my visa card,130
redeem_rewards,let's use my credit card points,130
redeem_rewards,i want to convert my credit card points,130
redeem_rewards,i'd like to redeem my credit card points,130
redeem_rewards,what do i need to do for my mastercard rewards,130
redeem_rewards,if i want to use my credit card points what do i do,130
redeem_rewards,can i convert my credit card points to milage,130
redeem_rewards,how do i get cash back for the rewards on my amex card,130
redeem_rewards,what steps do i take to redeem my credit card points,130
redeem_rewards,i would like to redeem my credit card reward points,130
redeem_rewards,what are my mastercard points good for,130
redeem_rewards,please inform regarding the procedure to cash in my rewards for my citibank card,130
redeem_rewards,can you help me begin the process of redeeming credit card points,130
redeem_rewards,do i have enough credit card points to redeem a new appliance,130
redeem_rewards,how do i go about getting cash for my card points accumulated,130
reminder,what things did i not want to forget,50
reminder,what did i list in my reminders,50
reminder,i had a list of reminders what were they,50
reminder,recall the things i wanted to remember,50
reminder,read back the reminder list,50
reminder,please read my reminder list,50
reminder,what did i ask to be reminded about,50
reminder,tell me if flipping the mattress is on my list of reminders please,50
reminder,what do i have on my reminder list,50
reminder,my list of reminders is what,50
reminder,what's on my list of things to remember,50
reminder,can you describe my list back to me,50
reminder,the lists of my reminders is what,50
reminder,i want to see my reminder list,50
reminder,"i wanted to remember some things, what were they",50
reminder,read my reminders please,50
reminder,can you tell me all the reminders i have set on my reminder list,50
reminder,go through my reminder list with me please,50
reminder,what is now on my reminder list,50
reminder,do i have any reminders to look up how to properly do a potato in my microwave,50
reminder,what were the things that i wanted to remember,50
reminder,can you tell me what things i was trying to remember,50
reminder,iterate the items on my reminder list,50
reminder,what's on the reminder list,50
reminder,read my reminder list,50
reminder_update,i just put steaks on the grill remind me to check them at the right time,69
reminder_update,set a reminder to call my mom,69
reminder_update,set a reminder,69
reminder_update,you need to remind me to do something,69
reminder_update,set a reminder for me to call my brother at 8 pm,69
reminder_update,remind me to call my mom,69
reminder_update,i want you to remind me of something,69
reminder_update,remind me tommorow at 3pm i have a doctors appointment,69
reminder_update,set reminder pay taxes on monday,69
reminder_update,"new reminder, please",69
reminder_update,tell me later to call bill,69
reminder_update,set a reminder to feed the dogs,69
reminder_update,set up a reminder to give the cat her flea medicine,69
reminder_update,set a reminder for my doctors appointment,69
reminder_update,remind me to take the chicken out in a hour,69
reminder_update,i would like to be reminded,69
reminder_update,set up an alarm to remind me to give my cat her flea medicine,69
reminder_update,set up a reminder to mail a check tommorow,69
reminder_update,set a reminder to go dress shopping,69
reminder_update,please make a reminder,69
reminder_update,don't forget to tell me to call my mother,69
reminder_update,remind me to bring a jacket in tomorrow,69
reminder_update,set a reminder for me to take my meds,69
reminder_update,make me a reminder about booking it,69
reminder_update,create a reminder to change my oil,69
repeat,"i'm sorry, i didn't understand what you said",43
repeat,repeat the question,43
repeat,repeat that last response,43
repeat,what question did you just ask me,43
repeat,i would like that repeated,43
repeat,i want to hear that again,43
repeat,im sorry can you repeat yourself,43
repeat,i did not understand say it again,43
repeat,i need that said again,43
repeat,can you say what you just said again,43
repeat,"sorry, i didn't catch that could you say it again",43
repeat,can you tell me what you just said,43
repeat,would you repeat what you just said,43
repeat,"would you repeat that, please",43
repeat,i didn't hear what you said,43
repeat,"i did not hear you, please repeat",43
repeat,please say it again,43
repeat,"i didn't hear you, can you repeat that louder",43
repeat,i would like you to repeat yourself,43
repeat,ai what was the question,43
repeat,can you please repeat that,43
repeat,"i didnt hear what you just said, can you say it again",43
repeat,"i didn't catch that, please repeat",43
repeat,just another time please,43
repeat,i would like you to repeat it,43
replacement_card_duration,will my new credit card be here this week,13
replacement_card_duration,how many days will it take to get a new credit card to replace the one stolen from me,13
replacement_card_duration,when can i expect my new card to get here,13
replacement_card_duration,how much time does it take a new card to get mailed to me,13
replacement_card_duration,when will you mail me a replacement card,13
replacement_card_duration,what's the time of arrival on my new credit card,13
replacement_card_duration,when will me new card arrive,13
replacement_card_duration,when will a replacement card get here,13
replacement_card_duration,how long until the credit card company replaces my lost card,13
replacement_card_duration,when will i get a replacement card for a lost one,13
replacement_card_duration,is my replacement card due to arrive in the mail today,13
replacement_card_duration,it takes how long to mail me a new card,13
replacement_card_duration,my last card was stolen and i want to know how long until i get my new one,13
replacement_card_duration,how long to get a new credit card,13
replacement_card_duration,what's the expected time to have a stolen credit card replaced,13
replacement_card_duration,how long will it take a new card to come in the mail,13
replacement_card_duration,how soon will i be sent a new card,13
replacement_card_duration,when will my card replacement arrive,13
replacement_card_duration,how long will a new card take to reach me,13
replacement_card_duration,"if my credit card was stolen, how long will it take to replace",13
replacement_card_duration,can credit card companies expedite delivery of reissued credit cards,13
replacement_card_duration,how long should i wait to get my new card when my old one was stolen,13
replacement_card_duration,what is the quickest way to get a new card,13
replacement_card_duration,how long until you send me a replacement card,13
replacement_card_duration,i need to know the time it takes to get a new credit card sent to someone who lost theirs,13
report_fraud,i want to report fraudulent activity on my visa,103
report_fraud,i must report fraudulent activity on my debit,103
report_fraud,i believe there's fraud on my card,103
report_fraud,help! i'm a victim of credit card fraud!,103
report_fraud,there are some questionable charges on my card,103
report_fraud,contact the bank about fraud activity on my card,103
report_fraud,"""disable my card account and contact company to report fraudulent activty",103
report_fraud,report fraud on my card,103
report_fraud,can you help me deal with this fraudulent transaction from verizon on my account,103
report_fraud,i see a suspicious transaction in my account history,103
report_fraud,i think this transaction is bogus,103
report_fraud,i think someone made an illegal charge to my card,103
report_fraud,i need help investigating a suspicious transaction,103
report_fraud,so i made a fraudulent transaction,103
report_fraud,i have a fraudulent transaction from red robin on my account,103
report_fraud,my card has purchases i don't recognize,103
report_fraud,i didn't make these purchases on my card; these are fraudulent charges i need to report them,103
report_fraud,i want to report fraudulent activity on my visa card,103
report_fraud,i may have had fraud committed on my account,103
report_fraud,i may have a fraudulent transaction,103
report_fraud,i would like to report fraudulent activity on my chase card,103
report_fraud,i got to report fraudulent activity on my credit card,103
report_fraud,due to fraudulent activity on my card i need to make a report,103
report_fraud,i think there's a fraudulent transaction on my account,103
report_fraud,my online bill has some items that i didn't purchase from penneys,103
report_lost_card,spirit mastercard card was taken,70
report_lost_card,i can't find my visa card and i want to report it as lost,70
report_lost_card,report my lost visa card,70
report_lost_card,"if my card was stolen, where do i report it",70
report_lost_card,what should i do when my visa card is stolen,70
report_lost_card,i want to report a stolen card,70
report_lost_card,what must i do to report my card lost,70
report_lost_card,i need to report a lost card,70
report_lost_card,my bronze card is missing i would like to report it as lost,70
report_lost_card,i think my card is stolen and needs to be reported,70
report_lost_card,i need to to know how to report a lost card,70
report_lost_card,my american saving bank was stolen,70
report_lost_card,"is there anyway, i can report my card being stolen",70
report_lost_card,my capital one credit card was stolen,70
